REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;NC;WF;PF;CLI;GROUP1_INPN;GROUP2_INPN;URL
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;883855;193043;193043;883855;ES;Halictus adjikenticus;Blüthgen, 1923;Halictus adjikenticus Blüthgen, 1923;<i>Halictus adjikenticus</i> Blüthgen, 1923;Halictus adjikenticus Blüthgen, 1923;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883855
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000159;0;0;883855;ES;Halictus scardicus;Blüthgen, 1936;Halictus scardicus Blüthgen, 1936;<i>Halictus scardicus</i> Blüthgen, 1936;Halictus adjikenticus Blüthgen, 1923;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883855
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239690;193043;193043;239690;ES;Halictus alfkenellus;Strand, 1909;Halictus alfkenellus Strand, 1909;<i>Halictus alfkenellus</i> Strand, 1909;Halictus alfkenellus Strand, 1909;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239690
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;883857;193043;193043;883857;ES;Halictus asperulus;Pérez, 1895;Halictus asperulus Pérez, 1895;<i>Halictus asperulus</i> Pérez, 1895;Halictus asperulus Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883857
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239689;0;0;239691;ES;Halictus aegyptiacus;Friese, 1916;Halictus aegyptiacus Friese, 1916;<i>Halictus aegyptiacus</i> Friese, 1916;Halictus brunnescens (Eversmann, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239691
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239691;193043;193043;239691;ES;Halictus brunnescens;(Eversmann, 1852);Halictus brunnescens (Eversmann, 1852);<i>Halictus brunnescens</i> (Eversmann, 1852);Halictus brunnescens (Eversmann, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239691
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;998321;0;0;239691;ES;Hylaeus brunnescens;Eversmann, 1852;Hylaeus brunnescens Eversmann, 1852;<i>Hylaeus brunnescens</i> Eversmann, 1852;Halictus brunnescens (Eversmann, 1852);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239691
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000160;0;0;317934;ES;Halictus brachyceros;Blüthgen, 1923 non Vachal, 1903;Halictus brachyceros Blüthgen, 1923 non Vachal, 1903;<i>Halictus brachyceros</i> Blüthgen, 1923 non Vachal, 1903;Halictus carinthiacus Blüthgen, 1936;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317934
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;317934;193043;193043;317934;ES;Halictus carinthiacus;Blüthgen, 1936;Halictus carinthiacus Blüthgen, 1936;<i>Halictus carinthiacus</i> Blüthgen, 1936;Halictus carinthiacus Blüthgen, 1936;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317934
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239692;193043;193043;239692;ES;Halictus cochlearitarsis;(Dours, 1872);Halictus cochlearitarsis (Dours, 1872);<i>Halictus cochlearitarsis</i> (Dours, 1872);Halictus cochlearitarsis (Dours, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239692
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;815343;0;0;239692;ES;Lucasius cochlearitarsis;Dours, 1872;Lucasius cochlearitarsis Dours, 1872;<i>Lucasius cochlearitarsis</i> Dours, 1872;Halictus cochlearitarsis (Dours, 1872);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239692
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000142;0;0;317939;ES;Andrena compressa;Walckenaer, 1802;Andrena compressa Walckenaer, 1802;<i>Andrena compressa</i> Walckenaer, 1802;Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;317939;193043;193043;317939;ES;Halictus compressus;(Walckenaer, 1802);Halictus compressus (Walckenaer, 1802);<i>Halictus compressus</i> (Walckenaer, 1802);Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;407166;0;0;317939;ES;Halictus eurygnathopsis;Blüthgen, 1936;Halictus eurygnathopsis Blüthgen, 1936;<i>Halictus eurygnathopsis</i> Blüthgen, 1936;Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239696;0;0;317939;ES;Halictus eurygnathus;Blüthgen, 1931;Halictus eurygnathus Blüthgen, 1931;<i>Halictus eurygnathus</i> Blüthgen, 1931;Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;407167;0;0;317939;ES;Halictus veneticus;Ebmer, 1969;Halictus veneticus Ebmer, 1969;<i>Halictus veneticus</i> Ebmer, 1969;Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000198;0;0;317939;ES;Mellita quadricincta;Kirby, 1802 non Fabricius, 1776;Mellita quadricincta Kirby, 1802 non Fabricius, 1776;<i>Mellita quadricincta</i> Kirby, 1802 non Fabricius, 1776;Halictus compressus (Walckenaer, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317939
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;721012;193043;193043;721012;ES;Halictus crenicornis;Blüthgen, 1923;Halictus crenicornis Blüthgen, 1923;<i>Halictus crenicornis</i> Blüthgen, 1923;Halictus crenicornis Blüthgen, 1923;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/721012
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239829;0;0;721012;ES;Lasioglossum crenicornis;(Blüthgen, 1923);Lasioglossum crenicornis (Blüthgen, 1923);<i>Lasioglossum crenicornis</i> (Blüthgen, 1923);Halictus crenicornis Blüthgen, 1923;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/721012
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239697;193043;193043;239697;ES;Halictus fulvipes;(Klug in Germar, 1817);Halictus fulvipes (Klug in Germar, 1817);<i>Halictus fulvipes</i> (Klug <i>in</i> Germar, 1817);Halictus fulvipes (Klug in Germar, 1817);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239697
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000128;0;0;239697;ES;Hylaeus fulvipes;Klug in Germar, 1817;Hylaeus fulvipes Klug in Germar, 1817;<i>Hylaeus fulvipes</i> Klug <i>in</i> Germar, 1817;Halictus fulvipes (Klug in Germar, 1817);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239697
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239699;193043;193043;239699;ES;Halictus gruenwaldti;Ebmer, 1975;Halictus gruenwaldti Ebmer, 1975;<i>Halictus gruenwaldti</i> Ebmer, 1975;Halictus gruenwaldti Ebmer, 1975;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239699
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239702;193043;193043;239702;ES;Halictus langobardicus;Blüthgen, 1944;Halictus langobardicus Blüthgen, 1944;<i>Halictus langobardicus</i> Blüthgen, 1944;Halictus langobardicus Blüthgen, 1944;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239702
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000137;0;0;53130;ES;Halictus interruptus;Lepeletier, 1841 non Panzer, 1798;Halictus interruptus Lepeletier, 1841 non Panzer, 1798;<i>Halictus interruptus</i> Lepeletier, 1841 non Panzer, 1798;Halictus maculatus Smith, 1848;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53130
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53130;193043;193043;53130;ES;Halictus maculatus;Smith, 1848;Halictus maculatus Smith, 1848;<i>Halictus maculatus</i> Smith, 1848;Halictus maculatus Smith, 1848;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53130
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239704;193043;193043;239704;ES;Halictus patellatus;Morawitz, 1873;Halictus patellatus Morawitz, 1873;<i>Halictus patellatus</i> Morawitz, 1873;Halictus patellatus Morawitz, 1873;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239704
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239706;193043;193043;239706;ES;Halictus pyrenaeus;Pérez, 1903;Halictus pyrenaeus Pérez, 1903;<i>Halictus pyrenaeus</i> Pérez, 1903;Halictus pyrenaeus Pérez, 1903;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239706
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000153;0;0;53144;ES;Apis hortensis;Geoffroy in Fourcroy, 1785;Apis hortensis Geoffroy in Fourcroy, 1785;<i>Apis hortensis</i> Geoffroy <i>in</i> Fourcroy, 1785;Halictus quadricinctus (Fabricius, 1777);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53144
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;990293;0;0;53144;ES;Apis quadricincta;Fabricius, 1777;Apis quadricincta Fabricius, 1777;<i>Apis quadricincta</i> Fabricius, 1777;Halictus quadricinctus (Fabricius, 1777);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53144
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000156;0;0;53144;ES;Halictus ecaphosus;Walckenaer, 1817;Halictus ecaphosus Walckenaer, 1817;<i>Halictus ecaphosus</i> Walckenaer, 1817;Halictus quadricinctus (Fabricius, 1777);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53144
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53144;193043;193043;53144;ES;Halictus quadricinctus;(Fabricius, 1777);Halictus quadricinctus (Fabricius, 1777);<i>Halictus quadricinctus</i> (Fabricius, 1777);Halictus quadricinctus (Fabricius, 1777);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53144
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000154;0;0;53144;ES;Halictus quadristrigatus;Latreille, 1805;Halictus quadristrigatus Latreille, 1805;<i>Halictus quadristrigatus</i> Latreille, 1805;Halictus quadricinctus (Fabricius, 1777);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53144
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000318;0;0;53145;ES;Apis rubicunda;Christ, 1791;Apis rubicunda Christ, 1791;<i>Apis rubicunda</i> Christ, 1791;Halictus rubicundus (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53145
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000158;0;0;53145;ES;Halictus nidulans;Walckenaer, 1817;Halictus nidulans Walckenaer, 1817;<i>Halictus nidulans</i> Walckenaer, 1817;Halictus rubicundus (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53145
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53145;193043;193043;53145;ES;Halictus rubicundus;(Christ, 1791);Halictus rubicundus (Christ, 1791);<i>Halictus rubicundus</i> (Christ, 1791);Halictus rubicundus (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53145
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;898949;0;0;53146;ES;Apis scabiosae;Rossi, 1790;Apis scabiosae Rossi, 1790;<i>Apis scabiosae</i> Rossi, 1790;Halictus scabiosae (Rossi, 1790);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53146
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53146;193043;193043;53146;ES;Halictus scabiosae;(Rossi, 1790);Halictus scabiosae (Rossi, 1790);<i>Halictus scabiosae</i> (Rossi, 1790);Halictus scabiosae (Rossi, 1790);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53146
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000157;0;0;53146;ES;Halictus zebrus;Walckenaer, 1817;Halictus zebrus Walckenaer, 1817;<i>Halictus zebrus</i> Walckenaer, 1817;Halictus scabiosae (Rossi, 1790);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53146
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;815809;0;0;239708;ES;Apis sexcincta;Fabricius, 1775;Apis sexcincta Fabricius, 1775;<i>Apis sexcincta</i> Fabricius, 1775;Halictus sexcinctus (Fabricius, 1775);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239708
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239708;193043;193043;239708;ES;Halictus sexcinctus;(Fabricius, 1775);Halictus sexcinctus (Fabricius, 1775);<i>Halictus sexcinctus</i> (Fabricius, 1775);Halictus sexcinctus (Fabricius, 1775);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239708
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53148;193043;193043;53148;ES;Halictus simplex;Blüthgen, 1923;Halictus simplex Blüthgen, 1923;<i>Halictus simplex</i> Blüthgen, 1923;Halictus simplex Blüthgen, 1923;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53148
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239712;193043;193043;239712;ES;Halictus tetrazonius;(Klug in Germar, 1817);Halictus tetrazonius (Klug in Germar, 1817);<i>Halictus tetrazonius</i> (Klug <i>in</i> Germar, 1817);Halictus tetrazonius (Klug in Germar, 1817);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239712
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000124;0;0;239712;ES;Hylaeus tetrazonius;Klug in Germar, 1817;Hylaeus tetrazonius Klug in Germar, 1817;<i>Hylaeus tetrazonius</i> Klug <i>in</i> Germar, 1817;Halictus tetrazonius (Klug in Germar, 1817);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239712
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;407165;0;0;883858;ES;Halictus jaramielicus;Blüthgen, 1924;Halictus jaramielicus Blüthgen, 1924;<i>Halictus jaramielicus</i> Blüthgen, 1924;Halictus tridivisus Blüthgen, 1924;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883858
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;883858;193043;193043;883858;ES;Halictus tridivisus;Blüthgen, 1924;Halictus tridivisus Blüthgen, 1924;<i>Halictus tridivisus</i> Blüthgen, 1924;Halictus tridivisus Blüthgen, 1924;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883858
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239810;208072;208072;239810;ES;Lasioglossum aeratum;(Kirby, 1802);Lasioglossum aeratum (Kirby, 1802);<i>Lasioglossum aeratum</i> (Kirby, 1802);Lasioglossum aeratum (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239810
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;996841;0;0;239810;ES;Melitta aerata;Kirby, 1802;Melitta aerata Kirby, 1802;<i>Melitta aerata</i> Kirby, 1802;Lasioglossum aeratum (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239810
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000323;239810;239810;1000323;SSES;Lasioglossum aeratum aeratum;(Kirby, 1802);Lasioglossum aeratum aeratum (Kirby, 1802);<i>Lasioglossum aeratum aeratum</i> (Kirby, 1802);Lasioglossum aeratum aeratum (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/1000323
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000317;0;0;239811;ES;Apis albipes;Fabricius, 1781;Apis albipes Fabricius, 1781;<i>Apis albipes</i> Fabricius, 1781;Lasioglossum albipes (Fabricius, 1781);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239811
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;53118;0;0;239811;ES;Halictus albipes;(Fabricius, 1781);Halictus albipes (Fabricius, 1781);<i>Halictus albipes</i> (Fabricius, 1781);Lasioglossum albipes (Fabricius, 1781);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239811
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239811;208072;208072;239811;ES;Lasioglossum albipes;(Fabricius, 1781);Lasioglossum albipes (Fabricius, 1781);<i>Lasioglossum albipes</i> (Fabricius, 1781);Lasioglossum albipes (Fabricius, 1781);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239811
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000320;0;0;1000321;ES;Apis agrestis;Geoffroy in Fourcroy, 1785;Apis agrestis Geoffroy in Fourcroy, 1785;<i>Apis agrestis</i> Geoffroy <i>in</i> Fourcroy, 1785;Lasioglossum albipes albipes (Fabricius, 1781);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/1000321
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000321;239811;239811;1000321;SSES;Lasioglossum albipes albipes;(Fabricius, 1781);Lasioglossum albipes albipes (Fabricius, 1781);<i>Lasioglossum albipes albipes</i> (Fabricius, 1781);Lasioglossum albipes albipes (Fabricius, 1781);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/1000321
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;1000322;0;0;239812;ES;Halictus albocinctus;Lucas, 1849;Halictus albocinctus Lucas, 1849;<i>Halictus albocinctus</i> Lucas, 1849;Lasioglossum albocinctum (Lucas, 1849);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239812
Animalia;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;239812;208072;208072;239812;ES;Lasioglossum albocinctum;(Lucas, 1849);Lasioglossum albocinctum (Lucas, 1849);<i>Lasioglossum albocinctum</i> (Lucas, 1849);Lasioglossum albocinctum (Lucas, 1849);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239812
